,precipitation,actual_max_temp,min temp,mean temp,Datetime
7915,0.28,94.0,76.0,85.0,2021-09-05
7916,0.3,95.0,76.0,85.5,2021-09-06
7917,1e-05,91.0,76.0,83.5,2021-09-07
7918,0.53,91.0,78.0,84.5,2021-09-08
7919,1e-05,93.0,76.0,84.5,2021-09-09
7920,0.0,91.0,79.0,85.0,2021-09-10
7921,0.0,91.0,76.0,83.5,2021-09-11
7922,0.48,90.0,77.0,83.5,2021-09-12
7923,0.18,90.0,79.0,84.5,2021-09-13
7924,0.08,89.0,77.0,83.0,2021-09-14
7925,0.29,90.0,77.0,83.5,2021-09-15
7926,0.03,87.0,77.0,82.0,2021-09-16
7927,1.58,91.0,75.0,83.0,2021-09-17
7928,0.07,92.0,74.0,83.0,2021-09-18
7929,0.53,91.0,76.0,83.5,2021-09-19
7930,1e-05,89.0,77.0,83.0,2021-09-20
7931,1e-05,88.0,78.0,83.0,2021-09-21
7932,0.05,88.0,76.0,82.0,2021-09-22
7933,2.25,88.0,74.0,81.0,2021-09-23
7934,1.19,89.0,75.0,82.0,2021-09-24
7935,1.54,91.0,75.0,83.0,2021-09-25
7936,0.0,89.0,76.0,82.5,2021-09-26
7937,0.0,89.0,76.0,82.5,2021-09-27
7938,0.0,88.0,75.0,81.5,2021-09-28
7939,0.0,89.0,74.0,81.5,2021-09-29
7940,0.0,89.0,75.0,82.0,2021-09-30
7941,0.8,83.0,73.0,78.0,2021-10-01
7942,0.34,87.0,76.0,81.5,2021-10-02
7943,0.03,87.0,79.0,83.0,2021-10-03
7944,0.0,88.0,73.0,80.5,2021-10-04
7945,0.0,88.0,76.0,82.0,2021-10-05
7946,0.0,89.0,77.0,83.0,2021-10-06
7947,0.0,90.0,81.0,85.5,2021-10-07
7948,0.08,89.0,77.0,83.0,2021-10-08
7949,0.56,90.0,73.0,81.5,2021-10-09
7950,0.12,89.0,73.0,81.0,2021-10-10
7951,0.16,85.0,74.0,79.5,2021-10-11
7952,0.0,87.0,74.0,80.5,2021-10-12
7953,0.05,88.0,75.0,81.5,2021-10-13
7954,0.01,89.0,76.0,82.5,2021-10-14
7955,0.16,89.0,76.0,82.5,2021-10-15
7956,0.0,90.0,75.0,82.5,2021-10-16
7957,0.86,91.0,74.0,82.5,2021-10-17
7958,0.0,85.0,76.0,80.5,2021-10-18
7959,0.0,85.0,73.0,79.0,2021-10-19
7960,0.0,86.0,76.0,81.0,2021-10-20
7961,1e-05,87.0,76.0,81.5,2021-10-21
7962,1.01,83.0,74.0,78.5,2021-10-22
7963,0.0,88.0,75.0,81.5,2021-10-23
7964,0.0,86.0,77.0,81.5,2021-10-24
7965,0.23,88.0,77.0,82.5,2021-10-25
7966,0.01,89.0,78.0,83.5,2021-10-26
7967,0.0,90.0,76.0,83.0,2021-10-27
7968,0.06,90.0,75.0,82.5,2021-10-28
7969,0.43,86.0,75.0,80.5,2021-10-29
7970,1e-05,82.0,72.0,77.0,2021-10-30
7971,0.0,84.0,66.0,75.0,2021-10-31
7972,0.0,83.0,68.0,75.5,2021-11-01
7973,0.11,78.0,72.0,75.0,2021-11-02
7974,0.0,84.0,71.0,77.5,2021-11-03
7975,0.06,83.0,73.0,78.0,2021-11-04
7976,1.6,79.0,71.0,75.0,2021-11-05
7977,0.0,76.0,65.0,70.5,2021-11-06
7978,0.0,76.0,58.0,67.0,2021-11-07
7979,0.0,77.0,62.0,69.5,2021-11-08
7980,1e-05,80.0,62.0,71.0,2021-11-09
7981,0.0,83.0,66.0,74.5,2021-11-10
7982,0.04,82.0,75.0,78.5,2021-11-11
7983,0.07,81.0,74.0,77.5,2021-11-12
7984,0.0,85.0,71.0,78.0,2021-11-13
7985,0.0,77.0,66.0,71.5,2021-11-14
7986,0.0,78.0,60.0,69.0,2021-11-15
7987,0.0,79.0,64.0,71.5,2021-11-16
7988,0.0,81.0,72.0,76.5,2021-11-17
7989,0.55,81.0,71.0,76.0,2021-11-18
7990,0.64,83.0,71.0,77.0,2021-11-19
7991,0.61,81.0,73.0,77.0,2021-11-20
7992,0.7,83.0,73.0,78.0,2021-11-21
7993,0.0,84.0,69.0,76.5,2021-11-22
7994,0.0,73.0,60.0,66.5,2021-11-23
7995,0.0,77.0,58.0,67.5,2021-11-24
7996,0.0,77.0,66.0,71.5,2021-11-25
7997,0.0,80.0,64.0,72.0,2021-11-26
7998,0.0,77.0,64.0,70.5,2021-11-27
7999,0.0,79.0,57.0,68.0,2021-11-28
8000,0.0,74.0,59.0,66.5,2021-11-29
8001,0.0,78.0,59.0,68.5,2021-11-30
8002,0.0,80.0,61.0,70.5,2021-12-01
8003,0.0,81.0,61.0,71.0,2021-12-02
8004,0.0,80.0,63.0,71.5,2021-12-03
8005,0.0,79.0,63.0,71.0,2021-12-04
8006,0.0,83.0,65.0,74.0,2021-12-05
8007,0.25,83.0,72.0,77.5,2021-12-06
8008,0.0,85.0,69.0,77.0,2021-12-07
8009,0.0,84.0,67.0,75.5,2021-12-08
8010,0.0,85.0,69.0,77.0,2021-12-09
8011,0.0,83.0,71.0,77.0,2021-12-10
8012,0.0,83.0,71.0,77.0,2021-12-11
8013,0.0,84.0,70.0,77.0,2021-12-12
8014,0.0,84.0,74.0,79.0,2021-12-13
8015,0.06,82.0,72.0,77.0,2021-12-14
8016,0.42,82.0,71.0,76.5,2021-12-15
8017,1e-05,82.0,74.0,78.0,2021-12-16
8018,1e-05,83.0,71.0,77.0,2021-12-17
8019,0.24,83.0,73.0,78.0,2021-12-18
8020,0.13,85.0,73.0,79.0,2021-12-19
8021,0.0,83.0,72.0,77.5,2021-12-20
8022,0.09,79.0,70.0,74.5,2021-12-21
8023,0.0,71.0,62.0,66.5,2021-12-22
8024,0.0,75.0,56.0,65.5,2021-12-23
8025,0.0,79.0,58.0,68.5,2021-12-24
8026,0.0,80.0,62.0,71.0,2021-12-25
8027,0.0,83.0,64.0,73.5,2021-12-26
8028,0.0,83.0,66.0,74.5,2021-12-27
8029,0.0,79.0,66.0,72.5,2021-12-28
8030,0.0,81.0,69.0,75.0,2021-12-29
8031,0.0,83.0,69.0,76.0,2021-12-30
8032,0.0,82.0,68.0,75.0,2021-12-31
8033,0.0,82.0,70.0,76.0,2022-01-01
8034,0.0,83.0,71.0,77.0,2022-01-02
8035,1e-05,81.0,64.0,72.5,2022-01-03
8036,0.0,78.0,62.0,70.0,2022-01-04
8037,0.21,81.0,67.0,74.0,2022-01-05
8038,0.0,80.0,62.0,71.0,2022-01-06
8039,0.0,83.0,69.0,76.0,2022-01-07
8040,0.17,79.0,72.0,75.5,2022-01-08
8041,0.18,79.0,72.0,75.5,2022-01-09
8042,1e-05,82.0,70.0,76.0,2022-01-10
8043,0.94,77.0,65.0,71.0,2022-01-11
8044,0.01,76.0,66.0,71.0,2022-01-12
8045,0.01,77.0,62.0,69.5,2022-01-13
8046,0.0,72.0,57.0,64.5,2022-01-14
8047,0.0,75.0,51.0,63.0,2022-01-15
8048,0.22,77.0,63.0,70.0,2022-01-16
8049,0.0,75.0,60.0,67.5,2022-01-17
8050,0.0,71.0,53.0,62.0,2022-01-18
8051,0.0,75.0,56.0,65.5,2022-01-19
8052,1.69,81.0,63.0,72.0,2022-01-20
8053,2.39,82.0,70.0,76.0,2022-01-21
8054,0.01,79.0,64.0,71.5,2022-01-22
8055,1e-05,64.0,50.0,57.0,2022-01-23
8056,0.0,65.0,46.0,55.5,2022-01-24
8057,1e-05,74.0,50.0,62.0,2022-01-25
8058,0.04,82.0,69.0,75.5,2022-01-26
8059,0.11,82.0,66.0,74.0,2022-01-27
8060,0.0,75.0,63.0,69.0,2022-01-28
8061,0.0,66.0,46.0,56.0,2022-01-29
8062,0.0,63.0,42.0,52.5,2022-01-30
8063,0.0,71.0,49.0,60.0,2022-01-31
8064,0.0,75.0,56.0,65.5,2022-02-01
8065,0.0,78.0,67.0,72.5,2022-02-02
8066,0.0,80.0,70.0,75.0,2022-02-03
8067,0.0,81.0,71.0,76.0,2022-02-04
8068,0.0,81.0,66.0,73.5,2022-02-05
8069,0.0,81.0,67.0,74.0,2022-02-06
8070,0.0,82.0,65.0,73.5,2022-02-07
8071,0.11,82.0,67.0,74.5,2022-02-08
8072,0.18,67.0,62.0,64.5,2022-02-09
8073,0.0,79.0,58.0,68.5,2022-02-10
8074,0.05,81.0,63.0,72.0,2022-02-11
8075,0.01,83.0,68.0,75.5,2022-02-12
8076,0.91,75.0,62.0,68.5,2022-02-13
8077,0.0,72.0,56.0,64.0,2022-02-14
8078,0.0,77.0,57.0,67.0,2022-02-15
8079,0.01,79.0,71.0,75.0,2022-02-16
8080,0.01,81.0,72.0,76.5,2022-02-17
8081,0.0,84.0,70.0,77.0,2022-02-18
8082,0.3,85.0,71.0,78.0,2022-02-19
8083,0.0,79.0,70.0,74.5,2022-02-20
8084,0.0,80.0,69.0,74.5,2022-02-21
8085,0.0,82.0,70.0,76.0,2022-02-22
8086,0.0,83.0,71.0,77.0,2022-02-23
8087,0.0,82.0,70.0,76.0,2022-02-24
8088,0.0,82.0,70.0,76.0,2022-02-25
8089,0.0,82.0,72.0,77.0,2022-02-26
8090,1e-05,84.0,71.0,77.5,2022-02-27
8091,0.02,85.0,71.0,78.0,2022-02-28
8092,0.0,82.0,66.0,74.0,2022-03-01
8093,0.02,79.0,68.0,73.5,2022-03-02
8094,0.07,81.0,69.0,75.0,2022-03-03
8095,1e-05,81.0,67.0,74.0,2022-03-04
8096,1e-05,81.0,71.0,76.0,2022-03-05
8097,0.01,82.0,74.0,78.0,2022-03-06
8098,0.14,83.0,74.0,78.5,2022-03-07
8099,0.0,84.0,75.0,79.5,2022-03-08
8100,0.0,84.0,74.0,79.0,2022-03-09
8101,0.02,85.0,75.0,80.0,2022-03-10
8102,0.0,86.0,74.0,80.0,2022-03-11
8103,1e-05,90.0,60.0,75.0,2022-03-12
8104,0.0,74.0,52.0,63.0,2022-03-13
8105,0.24,77.0,67.0,72.0,2022-03-14
8106,0.83,79.0,71.0,75.0,2022-03-15
8107,0.0,85.0,72.0,78.5,2022-03-16
8108,1e-05,85.0,73.0,79.0,2022-03-17
8109,0.0,85.0,68.0,76.5,2022-03-18
8110,0.0,85.0,74.0,79.5,2022-03-19
8111,0.05,87.0,71.0,79.0,2022-03-20
8112,0.0,79.0,72.0,75.5,2022-03-21
8113,0.0,82.0,72.0,77.0,2022-03-22
8114,0.0,85.0,76.0,80.5,2022-03-23
8115,0.0,87.0,77.0,82.0,2022-03-24
8116,0.65,80.0,67.0,73.5,2022-03-25
8117,0.0,79.0,63.0,71.0,2022-03-26
8118,0.0,82.0,62.0,72.0,2022-03-27
8119,0.0,83.0,62.0,72.5,2022-03-28
8120,0.0,85.0,63.0,74.0,2022-03-29
8121,0.0,83.0,73.0,78.0,2022-03-30
8122,0.0,85.0,77.0,81.0,2022-03-31
8123,0.0,88.0,77.0,82.5,2022-04-01
8124,0.14,87.0,73.0,80.0,2022-04-02
8125,0.16,87.0,70.0,78.5,2022-04-03
8126,0.04,83.0,75.0,79.0,2022-04-04
8127,0.0,86.0,76.0,81.0,2022-04-05
8128,0.0,90.0,78.0,84.0,2022-04-06
8129,0.1,92.0,78.0,85.0,2022-04-07
8130,0.0,82.0,66.0,74.0,2022-04-08
8131,0.0,82.0,63.0,72.5,2022-04-09
8132,0.0,79.0,57.0,68.0,2022-04-10
8133,0.0,80.0,66.0,73.0,2022-04-11
8134,0.0,83.0,72.0,77.5,2022-04-12
8135,0.0,84.0,74.0,79.0,2022-04-13
8136,0.0,86.0,75.0,80.5,2022-04-14
8137,2.49,83.0,72.0,77.5,2022-04-15
8138,0.0,84.0,74.0,79.0,2022-04-16
8139,0.0,86.0,74.0,80.0,2022-04-17
8140,1e-05,88.0,75.0,81.5,2022-04-18
8141,0.0,88.0,73.0,80.5,2022-04-19
8142,0.01,83.0,73.0,78.0,2022-04-20
8143,0.05,83.0,74.0,78.5,2022-04-21
8144,0.18,83.0,71.0,77.0,2022-04-22
8145,0.0,85.0,74.0,79.5,2022-04-23
8146,1e-05,84.0,74.0,79.0,2022-04-24
8147,0.0,85.0,74.0,79.5,2022-04-25
8148,0.0,85.0,74.0,79.5,2022-04-26
8149,0.0,85.0,72.0,78.5,2022-04-27
8150,0.09,88.0,73.0,80.5,2022-04-28
8151,0.04,84.0,73.0,78.5,2022-04-29
8152,1.36,84.0,70.0,77.0,2022-04-30
8153,0.06,85.0,72.0,78.5,2022-05-01
8154,0.0,86.0,75.0,80.5,2022-05-02
8155,0.02,87.0,77.0,82.0,2022-05-03
8156,0.28,88.0,73.0,80.5,2022-05-04
8157,0.0,91.0,71.0,81.0,2022-05-05
8158,0.0,93.0,76.0,84.5,2022-05-06
8159,0.0,93.0,76.0,84.5,2022-05-07
8160,0.15,94.0,75.0,84.5,2022-05-08
8161,0.0,87.0,72.0,79.5,2022-05-09
8162,0.0,85.0,70.0,77.5,2022-05-10
8163,1e-05,88.0,68.0,78.0,2022-05-11
8164,0.16,84.0,68.0,76.0,2022-05-12
8165,0.0,86.0,70.0,78.0,2022-05-13
8166,1e-05,89.0,74.0,81.5,2022-05-14
8167,0.07,89.0,76.0,82.5,2022-05-15
8168,0.45,89.0,73.0,81.0,2022-05-16
8169,1e-05,89.0,74.0,81.5,2022-05-17
8170,0.0,91.0,76.0,83.5,2022-05-18
8171,0.0,90.0,78.0,84.0,2022-05-19
8172,1.65,91.0,75.0,83.0,2022-05-20
8173,0.0,88.0,82.0,85.0,2022-05-21
8174,0.0,89.0,81.0,85.0,2022-05-22
8175,0.03,88.0,78.0,83.0,2022-05-23
8176,0.0,88.0,78.0,83.0,2022-05-24
8177,1e-05,88.0,79.0,83.5,2022-05-25
8178,0.0,88.0,79.0,83.5,2022-05-26
8179,1e-05,89.0,78.0,83.5,2022-05-27
8180,0.37,89.0,71.0,80.0,2022-05-28
8181,0.41,89.0,70.0,79.5,2022-05-29
8182,0.76,88.0,71.0,79.5,2022-05-30
8183,0.06,86.0,76.0,81.0,2022-05-31
8184,2.32,92.0,68.0,80.0,2022-06-01
8185,0.27,88.0,74.0,81.0,2022-06-02
8186,3.39,78.0,71.0,74.5,2022-06-03
8187,5.26,86.0,72.0,79.0,2022-06-04
8188,0.0,89.0,73.0,81.0,2022-06-05
8189,0.02,87.0,76.0,81.5,2022-06-06
8190,0.08,87.0,75.0,81.0,2022-06-07
8191,0.11,88.0,73.0,80.5,2022-06-08
8192,0.25,91.0,73.0,82.0,2022-06-09
8193,0.05,89.0,75.0,82.0,2022-06-10
8194,0.03,87.0,73.0,80.0,2022-06-11
8195,0.88,92.0,74.0,83.0,2022-06-12
8196,1e-05,91.0,77.0,84.0,2022-06-13
8197,0.05,90.0,79.0,84.5,2022-06-14
8198,0.0,90.0,79.0,84.5,2022-06-15
8199,0.0,91.0,80.0,85.5,2022-06-16
8200,0.11,90.0,74.0,82.0,2022-06-17
8201,0.0,90.0,77.0,83.5,2022-06-18
8202,1.91,92.0,76.0,84.0,2022-06-19
8203,0.01,89.0,76.0,82.5,2022-06-20
8204,0.21,88.0,77.0,82.5,2022-06-21
8205,0.02,86.0,75.0,80.5,2022-06-22
8206,0.0,89.0,76.0,82.5,2022-06-23
8207,0.0,91.0,78.0,84.5,2022-06-24
8208,0.64,91.0,76.0,83.5,2022-06-25
8209,0.0,90.0,78.0,84.0,2022-06-26
8210,0.0,90.0,77.0,83.5,2022-06-27
8211,0.0,90.0,80.0,85.0,2022-06-28
8212,1e-05,91.0,78.0,84.5,2022-06-29
8213,0.0,91.0,80.0,85.5,2022-06-30
8214,0.01,90.0,81.0,85.5,2022-07-01
8215,0.0,90.0,79.0,84.5,2022-07-02
8216,1e-05,91.0,79.0,85.0,2022-07-03
8217,1e-05,91.0,81.0,86.0,2022-07-04
8218,0.07,91.0,79.0,85.0,2022-07-05
8219,0.07,91.0,80.0,85.5,2022-07-06
8220,0.04,91.0,79.0,85.0,2022-07-07
8221,0.29,91.0,80.0,85.5,2022-07-08
8222,0.08,92.0,80.0,86.0,2022-07-09
8223,0.1,93.0,80.0,86.5,2022-07-10
8224,0.0,94.0,79.0,86.5,2022-07-11
8225,1e-05,92.0,81.0,86.5,2022-07-12
8226,0.0,93.0,82.0,87.5,2022-07-13
8227,0.11,90.0,76.0,83.0,2022-07-14
8228,0.77,87.0,74.0,80.5,2022-07-15
8229,0.85,88.0,73.0,80.5,2022-07-16
8230,0.01,91.0,78.0,84.5,2022-07-17
8231,0.0,90.0,81.0,85.5,2022-07-18
8232,0.0,90.0,79.0,84.5,2022-07-19
8233,1e-05,90.0,81.0,85.5,2022-07-20
8234,0.0,91.0,82.0,86.5,2022-07-21
8235,0.05,90.0,78.0,84.0,2022-07-22
8236,0.01,91.0,79.0,85.0,2022-07-23
8237,0.03,91.0,81.0,86.0,2022-07-24
8238,0.14,91.0,79.0,85.0,2022-07-25
8239,1.7,86.0,73.0,79.5,2022-07-26
8240,0.48,90.0,72.0,81.0,2022-07-27
8241,0.0,91.0,80.0,85.5,2022-07-28
8242,0.0,90.0,81.0,85.5,2022-07-29
8243,1e-05,90.0,77.0,83.5,2022-07-30
8244,0.0,91.0,81.0,86.0,2022-07-31
8245,0.0,91.0,80.0,85.5,2022-08-01
8246,0.0,91.0,78.0,84.5,2022-08-02
8247,0.0,90.0,77.0,83.5,2022-08-03
8248,0.0,90.0,81.0,85.5,2022-08-04
8249,0.41,90.0,78.0,84.0,2022-08-05
8250,0.03,90.0,79.0,84.5,2022-08-06
8251,0.11,88.0,78.0,83.0,2022-08-07
8252,0.23,90.0,76.0,83.0,2022-08-08
8253,0.06,90.0,80.0,85.0,2022-08-09
8254,0.0,91.0,81.0,86.0,2022-08-10
8255,0.0,90.0,82.0,86.0,2022-08-11
8256,0.0,92.0,82.0,87.0,2022-08-12
8257,0.01,92.0,80.0,86.0,2022-08-13
8258,0.16,92.0,77.0,84.5,2022-08-14
8259,0.81,93.0,76.0,84.5,2022-08-15
8260,0.75,93.0,77.0,85.0,2022-08-16
8261,0.0,96.0,78.0,87.0,2022-08-17
8262,0.0,96.0,79.0,87.5,2022-08-18
8263,0.0,94.0,81.0,87.5,2022-08-19
8264,0.13,94.0,80.0,87.0,2022-08-20
8265,1e-05,93.0,83.0,88.0,2022-08-21
8266,0.55,93.0,78.0,85.5,2022-08-22
8267,0.07,93.0,82.0,87.5,2022-08-23
8268,0.0,93.0,82.0,87.5,2022-08-24
8269,1e-05,93.0,83.0,88.0,2022-08-25
8270,0.0,93.0,82.0,87.5,2022-08-26
8271,1e-05,91.0,79.0,85.0,2022-08-27
8272,0.67,91.0,77.0,84.0,2022-08-28
8273,0.49,90.0,76.0,83.0,2022-08-29
8274,0.02,92.0,82.0,87.0,2022-08-30
8275,0.67,90.0,76.0,83.0,2022-08-31
8276,0.13,93.0,77.0,85.0,2022-09-01
8277,0.03,93.0,78.0,85.5,2022-09-02
8278,0.18,93.0,80.0,86.5,2022-09-03
8279,0.0,93.0,81.0,87.0,2022-09-04
8280,1e-05,93.0,80.0,86.5,2022-09-05
8281,0.03,93.0,79.0,86.0,2022-09-06
8282,0.59,96.0,80.0,88.0,2022-09-07
8283,0.54,93.0,74.0,83.5,2022-09-08
8284,0.04,93.0,78.0,85.5,2022-09-09
8285,0.0,94.0,83.0,88.5,2022-09-10
8286,0.0,94.0,82.0,88.0,2022-09-11
8287,0.14,93.0,78.0,85.5,2022-09-12
8288,0.18,93.0,76.0,84.5,2022-09-13
8289,2.61,88.0,75.0,81.5,2022-09-14
8290,0.45,90.0,75.0,82.5,2022-09-15
8291,0.84,90.0,75.0,82.5,2022-09-16
8292,0.35,92.0,75.0,83.5,2022-09-17
8293,0.03,88.0,75.0,81.5,2022-09-18
8294,1e-05,89.0,76.0,82.5,2022-09-19
8295,0.0,93.0,78.0,85.5,2022-09-20
8296,0.09,94.0,80.0,87.0,2022-09-21
8297,1e-05,94.0,79.0,86.5,2022-09-22
8298,0.0,95.0,78.0,86.5,2022-09-23
8299,0.39,91.0,76.0,83.5,2022-09-24
8300,0.0,91.0,77.0,84.0,2022-09-25
8301,1.67,90.0,75.0,82.5,2022-09-26
8302,3.54,84.0,76.0,80.0,2022-09-27
8303,0.32,86.0,79.0,82.5,2022-09-28
8304,0.0,87.0,73.0,80.0,2022-09-29
8305,0.0,85.0,69.0,77.0,2022-09-30
8306,1e-05,86.0,75.0,80.5,2022-10-01
8307,0.02,88.0,75.0,81.5,2022-10-02
8308,0.0,90.0,74.0,82.0,2022-10-03
8309,0.0,89.0,75.0,82.0,2022-10-04
8310,1e-05,88.0,73.0,80.5,2022-10-05
8311,1e-05,86.0,75.0,80.5,2022-10-06
8312,0.0,87.0,75.0,81.0,2022-10-07
8313,0.23,86.0,75.0,80.5,2022-10-08
8314,2.23,85.0,76.0,80.5,2022-10-09
8315,0.0,90.0,76.0,83.0,2022-10-10
8316,0.0,91.0,79.0,85.0,2022-10-11
8317,0.0,91.0,81.0,86.0,2022-10-12
8318,1.67,90.0,76.0,83.0,2022-10-13
8319,0.23,88.0,76.0,82.0,2022-10-14
8320,0.04,89.0,77.0,83.0,2022-10-15
8321,0.0,88.0,79.0,83.5,2022-10-16
8322,0.04,87.0,78.0,82.5,2022-10-17
8323,1e-05,89.0,78.0,83.5,2022-10-18
8324,0.35,79.0,63.0,71.0,2022-10-19
8325,0.0,81.0,64.0,72.5,2022-10-20
8326,0.03,83.0,67.0,75.0,2022-10-21
8327,0.0,86.0,68.0,77.0,2022-10-22
8328,0.01,86.0,71.0,78.5,2022-10-23
8329,0.0,86.0,72.0,79.0,2022-10-24
8330,0.0,89.0,71.0,80.0,2022-10-25
8331,0.0,87.0,69.0,78.0,2022-10-26
8332,0.0,88.0,72.0,80.0,2022-10-27
8333,0.0,87.0,72.0,79.5,2022-10-28
8334,0.0,88.0,75.0,81.5,2022-10-29
8335,1e-05,87.0,77.0,82.0,2022-10-30
8336,0.0,88.0,76.0,82.0,2022-10-31
8337,0.02,90.0,79.0,84.5,2022-11-01
8338,0.0,90.0,79.0,84.5,2022-11-02
8339,0.14,88.0,76.0,82.0,2022-11-03
8340,0.02,86.0,73.0,79.5,2022-11-04
8341,0.01,87.0,73.0,80.0,2022-11-05
8342,0.34,87.0,72.0,79.5,2022-11-06
8343,0.02,86.0,74.0,80.0,2022-11-07
8344,0.59,86.0,71.0,78.5,2022-11-08
8345,1.35,78.0,69.0,73.5,2022-11-09
8346,1e-05,85.0,70.0,77.5,2022-11-10
8347,0.0,88.0,72.0,80.0,2022-11-11
8348,0.02,86.0,72.0,79.0,2022-11-12
8349,0.0,88.0,69.0,78.5,2022-11-13
8350,0.0,86.0,73.0,79.5,2022-11-14
8351,0.0,86.0,73.0,79.5,2022-11-15
8352,1e-05,87.0,71.0,79.0,2022-11-16
8353,0.0,81.0,69.0,75.0,2022-11-17
8354,0.0,81.0,65.0,73.0,2022-11-18
8355,0.01,81.0,70.0,75.5,2022-11-19
8356,4.46,78.0,69.0,73.5,2022-11-20
8357,1.06,78.0,72.0,75.0,2022-11-21
8358,0.1,85.0,72.0,78.5,2022-11-22
8359,0.0,86.0,69.0,77.5,2022-11-23
8360,0.0,87.0,73.0,80.0,2022-11-24
8361,0.0,88.0,77.0,82.5,2022-11-25
8362,0.0,87.0,75.0,81.0,2022-11-26
8363,1e-05,89.0,75.0,82.0,2022-11-27
8364,0.03,88.0,73.0,80.5,2022-11-28
8365,0.0,84.0,73.0,78.5,2022-11-29
8366,0.32,86.0,73.0,79.5,2022-11-30
8367,0.07,83.0,74.0,78.5,2022-12-01
8368,0.0,82.0,74.0,78.0,2022-12-02
8369,0.0,83.0,73.0,78.0,2022-12-03
8370,0.0,82.0,69.0,75.5,2022-12-04
8371,1e-05,83.0,69.0,76.0,2022-12-05
8372,0.02,83.0,72.0,77.5,2022-12-06
8373,0.02,84.0,71.0,77.5,2022-12-07
8374,0.0,82.0,69.0,75.5,2022-12-08
8375,0.0,82.0,67.0,74.5,2022-12-09
8376,0.0,82.0,68.0,75.0,2022-12-10
8377,0.0,82.0,64.0,73.0,2022-12-11
8378,0.0,80.0,64.0,72.0,2022-12-12
8379,0.01,82.0,64.0,73.0,2022-12-13
8380,0.0,82.0,66.0,74.0,2022-12-14
8381,0.0,85.0,74.0,79.5,2022-12-15
8382,0.17,81.0,69.0,75.0,2022-12-16
8383,0.16,80.0,68.0,74.0,2022-12-17
8384,0.07,81.0,67.0,74.0,2022-12-18
8385,0.0,79.0,63.0,71.0,2022-12-19
8386,0.38,81.0,69.0,75.0,2022-12-20
8387,0.01,82.0,68.0,75.0,2022-12-21
8388,0.0,85.0,68.0,76.5,2022-12-22
8389,0.27,82.0,59.0,70.5,2022-12-23
8390,1e-05,59.0,48.0,53.5,2022-12-24
8391,0.03,50.0,45.0,47.5,2022-12-25
8392,0.38,56.0,48.0,52.0,2022-12-26
8393,0.14,73.0,56.0,64.5,2022-12-27
8394,0.0,79.0,58.0,68.5,2022-12-28
8395,0.0,80.0,69.0,74.5,2022-12-29
8396,0.0,82.0,72.0,77.0,2022-12-30
8397,0.0,83.0,70.0,76.5,2022-12-31
8398,0.0,86.0,69.0,77.5,2023-01-01
8399,0.0,84.0,68.0,76.0,2023-01-02
8400,0.0,83.0,73.0,78.0,2023-01-03
8401,0.0,84.0,73.0,78.5,2023-01-04
8402,0.0,86.0,72.0,79.0,2023-01-05
8403,0.0,80.0,66.0,73.0,2023-01-06
8404,0.0,79.0,61.0,70.0,2023-01-07
8405,0.0,80.0,61.0,70.5,2023-01-08
8406,1e-05,80.0,64.0,72.0,2023-01-09
8407,0.0,81.0,63.0,72.0,2023-01-10
8408,0.0,79.0,57.0,68.0,2023-01-11
8409,0.0,81.0,58.0,69.5,2023-01-12
8410,0.03,82.0,59.0,70.5,2023-01-13
8411,0.0,62.0,48.0,55.0,2023-01-14
8412,0.0,64.0,45.0,54.5,2023-01-15
8413,0.0,74.0,44.0,59.0,2023-01-16
8414,0.0,76.0,53.0,64.5,2023-01-17
8415,0.0,80.0,58.0,69.0,2023-01-18
8416,0.0,84.0,63.0,73.5,2023-01-19
8417,0.0,83.0,67.0,75.0,2023-01-20
8418,0.0,83.0,67.0,75.0,2023-01-21
8419,0.0,85.0,70.0,77.5,2023-01-22
8420,0.0,88.0,71.0,79.5,2023-01-23
8421,0.02,80.0,69.0,74.5,2023-01-24
8422,1e-05,84.0,73.0,78.5,2023-01-25
8423,0.0,82.0,69.0,75.5,2023-01-26
8424,1e-05,72.0,61.0,66.5,2023-01-27
8425,0.0,79.0,64.0,71.5,2023-01-28
8426,0.0,82.0,73.0,77.5,2023-01-29
8427,1e-05,84.0,70.0,77.0,2023-01-30
8428,0.0,84.0,72.0,78.0,2023-01-31
8429,0.0,85.0,69.0,77.0,2023-02-01
8430,0.0,84.0,70.0,77.0,2023-02-02
8431,0.0,88.0,69.0,78.5,2023-02-03
8432,0.32,75.0,64.0,69.5,2023-02-04
8433,4.13,83.0,68.0,75.5,2023-02-05
8434,0.0,82.0,68.0,75.0,2023-02-06
8435,0.0,80.0,69.0,74.5,2023-02-07
8436,0.0,81.0,70.0,75.5,2023-02-08
8437,0.0,82.0,73.0,77.5,2023-02-09
8438,0.0,83.0,73.0,78.0,2023-02-10
8439,0.0,86.0,72.0,79.0,2023-02-11
8440,0.66,78.0,65.0,71.5,2023-02-12
8441,0.0,75.0,59.0,67.0,2023-02-13
8442,0.0,77.0,57.0,67.0,2023-02-14
8443,0.0,82.0,70.0,76.0,2023-02-15
8444,0.0,83.0,73.0,78.0,2023-02-16
8445,0.61,83.0,72.0,77.5,2023-02-17
8446,0.0,82.0,71.0,76.5,2023-02-18
8447,0.0,84.0,71.0,77.5,2023-02-19
8448,0.0,85.0,72.0,78.5,2023-02-20
8449,0.0,86.0,70.0,78.0,2023-02-21
